TimeStamp,Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,FRS,EMG1
77731,66.07,56.28,65.68,38.03,79.31,12.81,2.136,35
77746,66.26,57.27,65.54,36.79,79.24,11.4,2.146,35
77759,66.26,57.27,65.54,35.61,79.15,10.03,2.151,35
77773,66.47,58.25,65.39,35.61,79.15,10.03,2.155,35
77787,66.65,59.22,65.25,34.59,78.99,8.87,2.16,35
77801,66.93,60.21,65.22,33.71,78.79,7.9,2.17,40
77816,67.23,61.17,65.24,32.92,78.58,7.05,2.18,40
77831,67.23,61.17,65.24,32.04,78.35,6.18,2.185,38
77844,67.53,62.12,65.3,32.04,78.35,6.18,2.195,37
77858,67.65,63.08,65.31,31.2,78.12,5.45,2.204,42
77873,67.57,64.05,65.24,30.55,77.88,4.91,2.214,43
77888,67.34,65.03,65.1,30.02,77.65,4.48,2.219,51
77902,67.34,65.03,65.1,29.66,77.38,4.27,2.229,48
77916,67.05,65.98,64.94,29.66,77.38,4.27,2.243,45
77930,66.74,66.93,64.78,29.52,77.12,4.31,2.248,50
77945,66.57,67.88,64.66,29.52,76.85,4.43,2.258,52
77959,66.47,68.8,64.5,29.52,76.57,4.48,2.268,50
77974,66.36,69.69,64.29,29.58,76.31,4.59,2.287,48
77989,66.36,69.69,64.29,29.58,76.31,4.59,2.302,48
78002,66.35,70.61,64.1,29.65,76.05,4.7,2.312,51
78016,66.45,71.53,64.03,29.69,75.79,4.74,2.326,46
78031,66.48,72.45,63.95,29.7,75.54,4.73,2.346,52
78046,66.25,73.35,63.7,29.73,75.27,4.84,2.356,48
78060,66.25,73.35,63.7,29.73,75.27,4.84,2.37,49
78073,65.87,74.25,63.36,29.78,75.01,5,2.39,53
78088,65.47,75.2,63.08,29.75,74.78,5.03,2.4,56
78103,64.89,76.14,62.65,29.64,74.52,4.93,2.424,56
78117,64.21,77.08,62.2,29.57,74.27,4.92,2.434,52
78132,64.21,77.08,62.2,29.45,74.05,4.9,2.439,49
78146,63.39,78,61.68,29.45,74.05,4.9,2.444,51
78160,62.34,78.93,60.89,29.27,73.84,4.77,2.449,52
78174,61.1,79.86,59.9,29.07,73.62,4.57,2.449,57
78189,59.64,80.78,58.59,28.83,73.42,4.32,2.449,54
78203,59.64,80.78,58.59,28.54,73.23,3.99,2.434,55
78217,57.78,81.69,56.91,28.54,73.23,3.99,2.336,56
78231,55.59,82.57,54.85,28.26,73.09,3.65,2.419,54
78246,52.96,83.43,52.27,28.02,72.93,3.29,2.41,54
78260,49.72,84.24,49.01,27.82,72.79,3,2.395,53
78275,49.72,84.24,49.01,27.63,72.66,2.71,2.37,50
78289,45.61,84.98,44.78,27.63,72.66,2.71,2.356,57
78303,40.4,85.65,39.43,27.44,72.53,2.43,2.351,59
78317,34.25,86.26,33.19,27.12,72.42,2.04,2.351,61
78332,25.84,86.76,24.69,26.86,72.3,1.74,2.351,59
78346,14.54,87.12,13.23,26.59,72.17,1.53,2.292,53
78361,14.54,87.12,13.23,26.59,72.17,1.53,2.165,49
78374,0.95,87.32,-0.49,26.33,72.12,1.29,1.989,48
78389,-14.45,87.34,-16,26,72.1,0.92,2.351,49
78403,-29,87.13,-30.7,25.71,72.07,0.56,2.351,49
78418,-39.95,86.78,-41.84,25.39,72.05,0.2,2.356,46
78433,-39.95,86.78,-41.84,25.39,72.05,0.2,2.361,44
78446,-48.4,86.37,-50.48,25.09,72.06,-0.17,2.37,43
78460,-54.91,85.86,-57.2,24.84,72.1,-0.5,2.38,42
78475,-60.39,85.29,-62.82,24.55,72.12,-0.89,2.38,40
78490,-65.05,84.73,-67.54,24.1,72.13,-1.37,2.38,40
78504,-65.05,84.73,-67.54,24.1,72.13,-1.37,2.385,42
78517,-69.09,84.2,-71.55,23.59,72.15,-1.89,2.385,53
78532,-71.84,83.64,-74.23,23.05,72.19,-2.43,2.39,62
78547,-74.26,83.09,-76.53,22.49,72.23,-3.01,2.39,56
78561,-76.24,82.53,-78.34,21.91,72.27,-3.63,2.39,52
78576,-76.24,82.53,-78.34,21.91,72.27,-3.63,2.39,49
78589,-78.23,81.95,-80.21,21.33,72.31,-4.24,2.385,50
78604,-79.79,81.37,-81.69,20.63,72.32,-4.92,2.375,46
78618,-81.67,80.83,-83.46,19.9,72.33,-5.6,2.361,46
78633,-83.13,80.31,-84.82,19.17,72.36,-6.3,2.356,45
78647,-84.07,79.78,-85.75,18.56,72.37,-6.92,2.346,49
78662,-84.07,79.78,-85.75,18.56,72.37,-6.92,2.341,57
78675,-85.16,79.29,-86.82,17.94,72.37,-7.58,2.331,52
78690,-86.1,78.84,-87.71,17.31,72.36,-8.28,2.326,50
78704,-86.62,78.43,-88.16,16.68,72.36,-8.96,2.317,48
78719,-86.83,78.13,-88.38,16.27,72.36,-9.4,2.317,47
78733,-86.83,78.13,-88.38,16.27,72.36,-9.4,2.326,45
78746,-86.48,77.89,-88.1,16.02,72.38,-9.65,2.336,45
78761,-86.48,77.72,-88.13,15.77,72.41,-9.96,2.341,44
78776,-86.79,77.53,-88.48,15.52,72.44,-10.3,2.346,43
78790,-87.46,77.32,-89.21,15.25,72.46,-10.67,2.346,44
78846,-88.02,77.09,-89.81,14.93,72.46,-11.06,2.346,61
78861,-88.28,76.87,-90.18,14.6,72.48,-11.46,2.346,58
78875,-88.1,76.69,-90.15,14.36,72.49,-11.79,2.351,52
78890,-88.15,76.54,-90.37,14.18,72.5,-12.11,2.351,49
78904,-88.53,76.41,-90.96,13.98,72.49,-12.5,2.346,50
78919,-88.98,76.29,-91.61,13.75,72.47,-12.87,2.341,47
78933,-89.24,76.19,-92,13.49,72.46,-13.21,2.336,45
78947,-89.16,76.09,-92,13.22,72.45,-13.5,2.336,51
78962,-88.96,76,-91.82,12.97,72.46,-13.75,2.336,47
78976,-88.82,75.93,-91.72,12.79,72.48,-13.98,2.336,52
78991,-88.96,75.88,-91.87,12.62,72.48,-14.21,2.341,50
79005,-89.33,75.82,-92.25,12.46,72.47,-14.43,2.341,54
79020,-89.63,75.76,-92.55,12.46,72.47,-14.43,2.341,49
79033,-89.63,75.76,-92.55,12.3,72.46,-14.61,2.336,47
79047,-89.54,75.71,-92.45,12.18,72.45,-14.73,2.336,45
79062,-89.48,75.66,-92.34,12.03,72.44,-14.9,2.336,49
79076,-89.69,75.59,-92.53,11.91,72.43,-15.06,2.331,46
79091,-89.88,75.54,-92.74,11.91,72.43,-15.06,2.326,43
79104,-89.88,75.54,-92.74,11.86,72.4,-15.18,2.336,41
79118,-89.8,75.5,-92.77,11.84,72.38,-15.28,2.336,40
79133,-89.75,75.49,-92.84,11.84,72.36,-15.35,2.331,42
79147,-89.82,75.47,-93.01,11.84,72.34,-15.42,2.331,47
79162,-89.98,75.44,-93.25,11.84,72.34,-15.42,2.326,44
79175,-89.98,75.44,-93.25,11.8,72.34,-15.5,2.326,41
79189,-90.11,75.41,-93.43,11.8,72.34,-15.56,2.326,49
79204,-90.27,75.39,-93.6,11.81,72.34,-15.57,2.326,54
79218,-90.35,75.38,-93.67,11.83,72.35,-15.55,2.331,49
79233,-90.42,75.37,-93.72,11.83,72.35,-15.55,2.331,45
79246,-90.42,75.37,-93.72,11.84,72.37,-15.57,2.331,42
79260,-90.54,75.35,-93.84,11.86,72.38,-15.57,2.331,41
79275,-90.7,75.33,-94.01,11.88,72.39,-15.56,2.331,48
79289,-90.67,75.32,-94,11.88,72.4,-15.55,2.331,46
79303,-90.6,75.32,-93.92,11.88,72.4,-15.55,2.331,44
79317,-90.6,75.32,-93.92,11.9,72.41,-15.51,2.331,41
79331,-90.6,75.33,-93.92,11.93,72.42,-15.5,2.331,40
79346,-90.75,75.33,-94.07,11.97,72.42,-15.5,2.331,38
79360,-90.95,75.34,-94.3,12.02,72.42,-15.47,2.331,38
79374,-91.09,75.35,-94.46,12.02,72.42,-15.47,2.331,37
79388,-91.09,75.35,-94.46,12.07,72.42,-15.44,2.326,37
79402,-91.16,75.36,-94.54,12.12,72.42,-15.4,2.326,37
79417,-91.22,75.37,-94.61,12.14,72.42,-15.38,2.331,38
79431,-91.37,75.38,-94.74,12.18,72.42,-15.34,2.326,38
79445,-91.49,75.38,-94.84,12.18,72.42,-15.34,2.326,38
79459,-91.49,75.38,-94.84,12.22,72.43,-15.29,2.326,37
79473,-91.53,75.4,-94.87,12.27,72.44,-15.24,2.326,37
79488,-91.62,75.41,-94.93,12.33,72.45,-15.18,2.326,36
79502,-91.73,75.42,-95.02,12.37,72.46,-15.15,2.326,37
79516,-91.87,75.41,-95.14,12.37,72.46,-15.15,2.326,36
79530,-91.87,75.41,-95.14,12.41,72.46,-15.12,2.326,36
79544,-91.96,75.4,-95.22,12.44,72.47,-15.08,2.331,37
79558,-92.03,75.41,-95.27,12.48,72.48,-15.04,2.326,37
79573,-92.08,75.42,-95.29,12.5,72.47,-15.01,2.331,37
79587,-92.13,75.41,-95.32,12.5,72.47,-15.01,2.326,37
79601,-92.13,75.41,-95.32,12.55,72.48,-14.97,2.326,37
79615,-92.2,75.41,-95.38,12.58,72.48,-14.95,2.326,37
79629,-92.2,75.42,-95.37,12.62,72.48,-14.91,2.326,37
79644,-92.28,75.43,-95.44,12.67,72.48,-14.86,2.326,37
79659,-92.36,75.43,-95.49,12.67,72.48,-14.86,2.326,36
79673,-92.36,75.43,-95.49,12.72,72.48,-14.83,2.326,37
79687,-92.41,75.42,-95.53,12.73,72.48,-14.82,2.326,36
79701,-92.41,75.4,-95.5,12.75,72.48,-14.79,2.322,36
79716,-92.32,75.4,-95.39,12.76,72.49,-14.77,2.326,36
79730,-92.3,75.39,-95.35,12.76,72.49,-14.77,2.326,46
79744,-92.3,75.39,-95.35,12.79,72.48,-14.72,2.326,44
79758,-92.4,75.39,-95.42,12.81,72.48,-14.71,2.326,42
79773,-92.42,75.4,-95.42,12.83,72.49,-14.69,2.326,41
79787,-92.38,75.39,-95.37,12.85,72.49,-14.67,2.331,49
79802,-92.32,75.39,-95.3,12.85,72.49,-14.67,2.331,45
79816,-92.32,75.39,-95.3,12.88,72.49,-14.63,2.331,44
79830,-92.26,75.4,-95.24,12.92,72.49,-14.57,2.331,43
79844,-92.27,75.41,-95.24,12.96,72.48,-14.53,2.331,48
79859,-92.26,75.42,-95.21,13.01,72.48,-14.47,2.331,46
79873,-92.23,75.43,-95.15,13.05,72.48,-14.4,2.331,44
79888,-92.09,75.43,-94.99,13.05,72.48,-14.4,2.331,46
79902,-92.09,75.43,-94.99,13.12,72.47,-14.3,2.331,52
79916,-91.95,75.46,-94.84,13.24,72.46,-14.17,2.336,49
79931,-91.89,75.5,-94.8,13.38,72.45,-14.02,2.336,58
79945,-91.71,75.58,-94.66,13.56,72.43,-13.85,2.336,52
79960,-91.42,75.66,-94.42,13.56,72.43,-13.85,2.346,48
79974,-91.42,75.66,-94.42,13.77,72.41,-13.65,2.351,45
79988,-91.13,75.77,-94.19,14,72.39,-13.45,2.356,43
80002,-90.99,75.9,-94.13,14.26,72.37,-13.23,2.361,46
80017,-90.74,76.05,-94,14.61,72.34,-12.88,2.37,43
80031,-90.29,76.22,-93.71,14.61,72.34,-12.88,2.38,41
80045,-90.29,76.22,-93.71,14.98,72.32,-12.49,2.385,42
80059,-89.95,76.43,-93.52,15.39,72.3,-12.07,2.4,50
80074,-89.53,76.68,-93.29,15.86,72.28,-11.58,2.405,46
80088,-88.98,76.97,-92.89,16.34,72.28,-11.07,2.419,44
80103,-88.24,77.3,-92.32,16.34,72.28,-11.07,2.434,42
80117,-88.24,77.3,-92.32,16.85,72.27,-10.5,2.449,41
80131,-87.44,77.68,-91.64,17.37,72.27,-9.92,2.463,40
80145,-86.62,78.12,-90.89,17.88,72.28,-9.36,2.478,38
80160,-85.95,78.59,-90.3,18.44,72.3,-8.78,2.493,38
80174,-85.51,79.08,-89.93,18.44,72.3,-8.78,2.502,37
80188,-84.69,79.62,-89.24,19.05,72.31,-8.17,2.517,38
80203,-84.69,79.62,-89.24,19.69,72.33,-7.52,2.527,38
80217,-83.79,80.23,-88.46,20.23,72.34,-6.93,2.537,38
80231,-82.82,80.91,-87.61,20.71,72.38,-6.38,2.542,37
80246,-82.04,81.59,-86.99,20.71,72.38,-6.38,2.546,37
80260,-81.65,82.32,-86.8,21.13,72.43,-5.91,2.551,38
80274,-81.65,82.32,-86.8,21.46,72.49,-5.57,2.561,42
80289,-81.26,83.12,-86.67,21.88,72.53,-5.16,2.566,42
80303,-79.74,83.96,-85.54,22.31,72.55,-4.74,2.571,44
80318,-76.87,84.79,-83.04,22.31,72.55,-4.74,2.581,43
80331,-74.39,85.56,-80.8,22.82,72.59,-4.17,2.59,46
80346,-74.39,85.56,-80.8,23.24,72.61,-3.6,2.595,50
80360,-72.73,86.34,-79.31,23.51,72.64,-3.18,2.595,50
80375,-70.33,87.1,-76.9,23.69,72.68,-2.84,2.605,49
80389,-61.16,87.85,-67.53,23.92,72.74,-2.37,2.61,49
80404,-42,88.51,-47.99,23.92,72.74,-2.37,2.615,46
80418,-42,88.51,-47.99,24.12,72.8,-1.78,2.605,43
80432,-5.53,88.8,-10.99,24.11,72.93,-1.35,2.615,46
80446,27.32,88.46,22.44,23.93,73.1,-1.17,2.61,43
80461,44.4,87.92,40.27,23.7,73.25,-1.06,2.61,42
80475,54.47,87.32,50.96,23.7,73.25,-1.06,2.61,41
80489,54.47,87.32,50.96,23.55,73.4,-0.86,2.615,41
80503,59.88,86.65,57.1,23.4,73.56,-0.57,2.615,39
80518,62.03,86,59.9,23.14,73.74,-0.42,2.605,41
80532,63.32,85.42,61.77,22.95,73.89,-0.41,2.605,41
80547,64.65,84.87,63.58,22.95,73.89,-0.41,2.605,40
80561,66.57,84.28,65.79,22.84,74,-0.34,2.605,44
80576,66.57,84.28,65.79,22.77,74.12,-0.2,2.605,44
80589,67.93,83.61,67.28,22.63,74.3,-0.27,2.586,48
80604,67.93,82.93,67.4,22.63,74.42,-0.26,2.502,49
80619,67.85,82.26,67.46,22.63,74.42,-0.26,2.561,48
80633,68.34,81.62,67.93,22.75,74.51,-0.16,2.532,49
80647,68.34,81.62,67.93,22.87,74.63,-0.2,2.488,51
80661,68.74,80.99,68.36,22.98,74.75,-0.32,2.449,52
80676,69.31,80.34,68.85,23.09,74.86,-0.34,2.405,50
80690,69.8,79.65,69.22,23.09,74.86,-0.34,2.37,50
80704,70.39,78.92,69.67,23.34,75.04,-0.2,2.351,50
80719,70.39,78.92,69.67,23.54,75.16,-0.1,2.326,51
80733,71.46,78.24,70.5,23.63,75.31,-0.21,2.302,49
80747,71.57,77.55,70.47,23.67,75.47,-0.43,2.268,50
80762,71.12,76.87,70.02,23.67,75.47,-0.43,2.263,49
80776,70.55,76.16,69.53,23.62,75.61,-0.62,2.239,47
80790,70.55,76.16,69.53,23.68,75.8,-0.69,2.229,48
80804,70.48,75.43,69.6,23.69,76.01,-0.86,2.219,49
80819,70.85,74.67,70.03,23.62,76.17,-1.1,2.199,51
80833,71.18,73.9,70.32,23.44,76.41,-1.52,2.17,51
80848,71.36,73.16,70.59,23.44,76.41,-1.52,2.077,50
80862,71.35,72.44,70.75,23.12,76.61,-2.13,2.17,55
80877,71.35,72.44,70.75,22.89,76.84,-2.64,2.175,53
80891,71.01,71.6,70.43,23.11,77.07,-2.51,2.17,53
80905,70.8,70.65,70.2,23.31,77.33,-2.28,2.165,50
80920,70.94,69.74,70.15,23.31,77.33,-2.28,2.165,51
80934,71.02,68.86,70.2,23.28,77.67,-2.5,2.151,47
80948,71.02,68.86,70.2,23.09,77.94,-2.99,2.141,49
80962,71.14,68,70.31,23.3,78.2,-2.94,2.126,47
80977,70.88,67.05,70.2,23.84,78.5,-2.49,2.111,46
80991,70.59,66.03,70.08,23.84,78.5,-2.49,2.097,49
81005,70.54,65.03,70.09,24.4,78.75,-1.97,2.082,45
81020,70.54,65.03,70.09,24.95,79.04,-1.41,2.058,45
81034,70.64,64.12,70.19,25.51,79.28,-1.02,2.038,48
81048,70.69,63.28,70.28,25.7,79.49,-1.12,2.014,45
81063,70.57,62.46,70.11,25.7,79.49,-1.12,1.984,45
81077,70.13,61.47,69.75,26.41,79.72,-0.71,2.063,44
81091,70.13,61.47,69.75,27.52,79.86,0.31,2.058,42
81106,70.01,60.46,69.6,28.75,80.05,1.5,2.053,42
81120,70.03,59.5,69.51,29.97,80.26,2.59,2.048,50
81135,69.98,58.54,69.33,29.97,80.26,2.59,2.038,46
81149,69.76,57.53,69.03,31.21,80.43,3.68,2.033,49
81164,69.57,56.5,68.81,32.83,80.56,5.27,2.023,52
81179,69.57,56.5,68.81,34.6,80.66,7.12,2.023,53
81193,69.31,55.5,68.51,36.27,80.75,8.87,2.014,53
81208,69.31,54.56,68.37,37.8,80.82,10.41,2.014,57
81223,69.43,53.73,68.25,37.8,80.82,10.41,2.009,53
81237,69.5,52.95,68.1,39.1,80.91,11.57,2.009,51
81252,69.39,52.19,67.8,40.46,80.96,12.73,2.009,54
81267,69.39,52.19,67.8,41.89,80.94,14.03,2.004,54
81281,69.24,51.49,67.47,43.38,80.92,15.45,2.004,56
81296,69.04,50.88,67.14,43.38,80.92,15.45,2.004,57
81310,68.78,50.34,66.78,44.82,80.87,16.93,1.999,54
81325,68.44,49.83,66.4,46.37,80.8,18.54,1.994,52
81339,68.44,49.83,66.4,48.05,80.7,20.23,1.989,49
81354,68.01,49.36,66.02,49.17,80.58,21.3,1.989,47
81368,67.57,48.92,65.69,49.97,80.41,22.16,1.984,44
81383,67.25,48.54,65.45,49.97,80.41,22.16,1.984,42
81397,66.9,48.17,65.21,50.62,80.25,22.98,1.984,43
81412,66.57,47.83,64.99,51.38,80.09,23.94,1.979,41
81427,66.57,47.83,64.99,52.3,79.89,25.02,1.979,40
81441,66.32,47.54,64.8,52.97,79.78,25.77,1.984,38
81456,66.14,47.31,64.65,53.48,79.7,26.34,1.979,38
81471,65.95,47.07,64.55,53.48,79.7,26.34,1.979,37
81485,65.67,46.78,64.43,54.16,79.57,27.17,1.97,37
81622,65.33,46.49,64.27,55.09,79.43,28.32,1.921,35
81638,64.97,46.2,64.09,55.99,79.3,29.35,1.911,35
81653,64.66,45.93,63.92,56.76,79.18,30.21,1.911,35
81667,64.39,45.69,63.79,57.42,79.07,30.94,1.906,35
81682,64.14,45.45,63.68,58,79,31.54,1.906,36
81697,63.88,45.19,63.59,58.59,78.92,32.17,1.906,35
81711,63.6,44.93,63.48,59.1,78.76,32.74,1.906,36
81726,63.33,44.72,63.38,59.44,78.69,33.1,1.911,36
81741,63.09,44.55,63.3,59.64,78.65,33.32,1.911,36
81755,62.89,44.4,63.23,59.86,78.62,33.56,1.911,36
81770,62.72,44.27,63.18,60.13,78.61,33.83,1.916,36
81785,62.61,44.17,63.14,60.38,78.6,34.08,1.926,35
81799,62.51,44.1,63.1,60.57,78.59,34.28,1.931,35
81814,62.42,44.04,63.06,60.69,78.57,34.4,1.935,35
81829,62.41,44.01,63.08,60.82,78.54,34.54,1.935,35
81843,62.44,43.98,63.12,60.97,78.49,34.71,1.94,36
81858,62.48,43.95,63.16,61.08,78.44,34.83,1.94,37
81873,62.53,43.92,63.2,61.17,78.37,34.91,1.94,37
81887,62.57,43.89,63.25,61.19,78.3,34.94,1.945,36
81902,62.6,43.84,63.3,61.23,78.22,34.98,1.945,38
81917,62.61,43.78,63.31,61.26,78.13,34.98,1.945,36
81931,62.59,43.72,63.3,61.36,78.05,35.05,1.95,36
81946,62.58,43.66,63.27,61.48,77.98,35.13,1.95,36
81961,62.56,43.6,63.23,61.62,77.92,35.23,1.95,35
81976,62.57,43.53,63.19,61.79,77.85,35.37,1.955,35
81990,62.6,43.48,63.14,61.98,77.79,35.55,1.96,35
82005,62.66,43.43,63.12,62.2,77.72,35.78,1.96,35
82020,62.75,43.39,63.14,62.35,77.64,35.96,1.965,35
82034,62.87,43.38,63.2,62.45,77.58,36.07,1.97,35
82049,62.98,43.36,63.28,62.45,77.53,36.04,1.97,35
82064,63.07,43.34,63.33,62.41,77.48,35.96,1.979,36
82078,63.09,43.29,63.33,62.33,77.42,35.85,1.979,36
82093,63.09,43.25,63.33,62.24,77.38,35.75,1.979,36
82108,63.05,43.24,63.34,62.12,77.35,35.63,1.979,36
82122,63,43.23,63.36,61.97,77.32,35.53,1.979,35
82137,62.94,43.21,63.37,61.85,77.3,35.47,1.979,35
82152,62.89,43.19,63.4,61.73,77.28,35.38,1.979,35
82166,62.85,43.17,63.41,61.63,77.26,35.29,1.979,35
82181,62.84,43.15,63.43,61.54,77.25,35.19,1.984,34
82196,62.85,43.14,63.44,61.5,77.24,35.14,1.979,35
82211,62.86,43.12,63.45,61.46,77.23,35.09,1.984,34
82225,62.86,43.12,63.45,61.45,77.22,35.08,1.984,34
82239,62.87,43.1,63.44,61.46,77.2,35.1,1.984,35
82254,62.88,43.09,63.43,61.46,77.2,35.1,1.989,35
82268,62.89,43.08,63.43,61.51,77.19,35.15,1.989,34
82283,62.9,43.08,63.43,61.55,77.18,35.17,1.989,35
82297,62.92,43.08,63.42,61.61,77.17,35.21,1.989,35
82312,62.92,43.08,63.42,61.67,77.15,35.24,1.989,35
82326,62.94,43.07,63.41,61.67,77.15,35.24,1.994,35
82340,62.97,43.06,63.41,61.72,77.14,35.27,1.989,35
82355,63,43.05,63.4,61.82,77.12,35.35,1.994,35
82370,63.02,43.04,63.39,61.9,77.11,35.41,1.989,35
82384,63.02,43.04,63.39,62,77.1,35.49,1.989,35
82398,63.02,43.04,63.36,62.1,77.09,35.55,1.994,35
82413,63.03,43.04,63.34,62.1,77.09,35.55,1.994,35
82427,63.05,43.03,63.31,62.19,77.09,35.62,1.989,35
82442,63.08,43.03,63.29,62.27,77.09,35.67,1.994,35
82457,63.1,43.03,63.27,62.35,77.09,35.72,1.994,35
82472,63.1,43.03,63.27,62.43,77.1,35.77,1.994,35
82486,63.12,43.02,63.26,62.43,77.1,35.77,1.994,35
82501,63.14,43.02,63.26,62.5,77.1,35.83,1.994,34
82515,63.15,43.02,63.26,62.52,77.11,35.84,1.994,35
82530,63.16,43.03,63.26,62.56,77.11,35.87,1.999,35
82545,63.17,43.02,63.26,62.52,77.12,35.83,1.994,35
82560,63.17,43.02,63.26,62.49,77.12,35.8,1.994,34
82574,63.16,43.02,63.27,62.49,77.12,35.8,1.994,34
82588,63.15,43.03,63.27,62.45,77.12,35.76,1.994,35
82603,63.15,43.04,63.28,62.41,77.13,35.73,1.994,35
82618,63.14,43.04,63.29,62.35,77.13,35.67,1.999,35
82633,63.14,43.04,63.29,62.29,77.13,35.62,1.994,36
82647,63.13,43.04,63.29,62.29,77.13,35.62,1.999,35
82661,63.13,43.04,63.3,62.24,77.14,35.57,1.989,35
82676,63.12,43.03,63.3,62.2,77.15,35.54,1.999,35
82691,63.11,43.03,63.3,62.17,77.15,35.5,1.999,35
82705,63.09,43.03,63.3,62.11,77.16,35.43,1.999,35
82720,63.09,43.03,63.3,62.06,77.16,35.38,1.999,35
82734,63.07,43.03,63.29,62.06,77.16,35.38,1.999,35
82749,63.06,43.03,63.29,62.02,77.16,35.34,1.999,35
82763,63.02,43.02,63.27,62,77.15,35.31,1.999,35
82778,62.98,43.02,63.25,61.96,77.14,35.25,1.999,35
82793,62.95,43.02,63.22,61.95,77.13,35.22,1.999,35
82808,62.95,43.02,63.22,61.93,77.12,35.18,2.004,34
82822,62.92,43.01,63.21,61.93,77.12,35.18,2.004,34
82836,62.91,43,63.2,61.93,77.11,35.17,2.004,35
82851,62.92,42.99,63.2,61.94,77.1,35.16,2.004,35
82866,62.92,42.99,63.2,61.95,77.09,35.17,2.004,35
82881,62.92,42.99,63.2,61.95,77.08,35.17,2.004,35
82895,62.92,42.98,63.2,61.95,77.08,35.17,1.999,35
82909,62.92,42.98,63.2,61.93,77.07,35.13,2.004,35
82924,62.92,42.97,63.21,61.91,77.06,35.11,2.004,35
82939,62.92,42.97,63.22,61.86,77.06,35.07,2.009,35
82954,62.9,42.97,63.23,61.77,77.07,34.98,2.004,35
82968,62.9,42.97,63.23,61.66,77.07,34.88,2.004,34
82983,62.9,42.97,63.25,61.66,77.07,34.88,2.004,35
82997,62.9,42.97,63.27,61.56,77.07,34.79,2.009,35
83012,62.88,42.97,63.3,61.42,77.07,34.64,2.009,35
83026,62.84,42.98,63.31,61.58,77.09,34.8,2.004,34
83041,62.83,42.99,63.33,61.54,77.09,34.75,2.009,35
83056,62.83,42.99,63.33,61.54,77.09,34.75,2.004,35
83070,62.84,43.01,63.36,61.53,77.1,34.73,2.004,35
83084,62.85,43.02,63.36,61.5,77.13,34.66,2.009,35
83099,62.87,43.03,63.36,61.41,77.16,34.57,2.009,35
83114,62.89,43.04,63.37,61.33,77.19,34.51,2.014,35
83129,62.89,43.04,63.37,61.2,77.22,34.44,2.009,35
83143,62.87,43.05,63.38,61.2,77.22,34.44,2.014,36
83157,62.82,43.08,63.38,60.99,77.25,34.26,2.009,35
83172,62.76,43.13,63.37,60.62,77.28,33.93,2.009,35
83187,62.67,43.16,63.34,60.11,77.29,33.49,2.009,35
83202,62.6,43.19,63.32,59.87,77.34,33.29,2.009,35
83216,62.6,43.19,63.32,59.87,77.34,33.29,2.009,35
83230,62.55,43.24,63.31,59.62,77.39,33.07,2.019,35
83245,62.51,43.29,63.3,59.43,77.43,32.9,2.014,35
83260,62.51,43.33,63.29,59.21,77.49,32.7,2.014,35
83274,62.56,43.39,63.31,58.94,77.54,32.41,2.014,36
83289,62.62,43.45,63.35,58.64,77.61,32.08,2.019,35
83304,62.62,43.45,63.35,58.64,77.61,32.08,2.019,35
83318,62.69,43.52,63.36,58.37,77.69,31.79,2.023,35
83332,62.77,43.6,63.36,58.1,77.77,31.52,2.023,36
83347,62.81,43.67,63.36,57.8,77.86,31.21,2.028,36
83362,62.9,43.78,63.37,57.39,77.96,30.82,2.028,36
83377,62.9,43.78,63.37,56.95,78.08,30.38,2.033,36
83391,63,43.9,63.4,56.95,78.08,30.38,2.033,36
83405,63.06,44.02,63.39,56.5,78.18,29.93,2.033,36
83420,63.16,44.17,63.44,55.92,78.28,29.37,2.038,37
83435,63.38,44.38,63.5,55.23,78.39,28.71,2.043,37
83450,63.64,44.68,63.63,54.47,78.5,27.93,2.048,37
83465,63.64,44.68,63.63,54.47,78.5,27.93,2.048,37
83478,64.28,45.13,63.96,53.73,78.6,27.36,2.058,38
83493,65.09,45.62,64.45,53.13,78.76,27.07,2.067,38
83508,65.99,46.19,64.95,52.46,78.9,26.56,2.077,38
83523,66.65,46.82,65.32,51.45,79.03,25.55,2.082,38
83537,66.9,47.48,65.48,50.15,79.18,24.2,2.087,38
83552,66.9,47.48,65.48,50.15,79.18,24.2,2.092,42
83566,66.95,48.2,65.56,48.81,79.34,22.89,2.097,42
83581,66.9,48.98,65.59,47.4,79.53,21.54,2.102,41
83595,66.83,49.79,65.58,45.77,79.74,19.88,2.107,41
83610,66.8,50.65,65.54,43.97,79.91,17.96,2.111,40
83625,66.8,51.55,65.48,43.97,79.91,17.96,2.116,39
83639,66.8,51.55,65.48,42.15,80.01,16.05,2.121,41
83653,66.77,52.45,65.36,40.45,80.1,14.27,2.126,39
83668,66.71,53.35,65.22,38.78,80.13,12.49,2.131,41
83683,66.64,54.24,65.05,37.23,80.13,10.85,2.136,39
83698,66.62,55.17,64.89,35.7,80.11,9.19,2.136,38
83713,66.62,55.17,64.89,35.7,80.11,9.19,2.141,38
83726,66.67,56.1,64.72,34.27,80.06,7.56,2.146,38
83741,66.76,57.02,64.53,32.82,79.96,5.93,2.155,38
83756,66.87,57.95,64.36,31.36,79.83,4.26,2.165,37
83771,66.96,58.9,64.19,29.92,79.66,2.58,2.17,37
83786,67.1,59.84,64.07,28.73,79.44,1.16,2.18,37
83800,67.1,59.84,64.07,28.73,79.44,1.16,2.185,37
