Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,FRS,EMG1,Activity
-115.72,78.53,-109.42,-41.89,72.6,-37,2.542,35,standing
-115.76,78.53,-109.46,-41.91,72.61,-37.01,2.542,36,standing
-115.8,78.52,-109.5,-41.93,72.61,-37.03,2.542,36,standing
-115.8,78.52,-109.5,-41.93,72.61,-37.03,2.542,36,standing
-115.85,78.52,-109.55,-41.97,72.62,-37.07,2.542,36,standing
-115.89,78.52,-109.59,-41.98,72.62,-37.08,2.546,36,standing
-115.93,78.51,-109.62,-42.03,72.63,-37.13,2.546,35,standing
-115.97,78.5,-109.66,-42.06,72.64,-37.15,2.546,35,standing
-115.99,78.49,-109.68,-42.08,72.64,-37.17,2.546,35,standing
-115.99,78.49,-109.69,-42.09,72.65,-37.18,2.546,36,standing
-116.02,78.49,-109.72,-42.13,72.66,-37.21,2.546,36,standing
-116.02,78.49,-109.72,-42.13,72.66,-37.21,2.546,36,standing
-116.01,78.49,-109.71,-42.16,72.66,-37.23,2.546,37,standing
-116.03,78.49,-109.72,-42.18,72.66,-37.24,2.546,37,standing
-116.08,78.48,-109.77,-42.2,72.67,-37.26,2.546,37,standing
-116.11,78.48,-109.79,-42.23,72.67,-37.27,2.546,39,standing
-116.11,78.48,-109.79,-42.23,72.67,-37.27,2.551,39,standing
-116.14,78.47,-109.8,-42.25,72.68,-37.27,2.546,37,standing
-116.17,78.47,-109.82,-42.25,72.68,-37.27,2.546,37,standing
-116.21,78.46,-109.86,-42.27,72.69,-37.29,2.546,37,standing
-116.25,78.46,-109.9,-42.29,72.69,-37.3,2.546,36,standing
-116.25,78.46,-109.9,-42.29,72.69,-37.3,2.546,36,standing
-116.32,78.46,-109.97,-42.3,72.7,-37.32,2.546,36,standing
-116.36,78.46,-110,-42.32,72.7,-37.33,2.546,36,standing
-116.4,78.46,-110.04,-42.33,72.71,-37.35,2.542,36,standing
-116.41,78.46,-110.06,-42.35,72.71,-37.36,2.542,36,standing
-116.41,78.46,-110.06,-42.35,72.71,-37.36,2.546,36,standing
-116.46,78.46,-110.1,-42.36,72.71,-37.38,2.546,35,standing
-116.5,78.46,-110.14,-42.38,72.72,-37.39,2.546,36,standing
-116.54,78.45,-110.18,-42.41,72.72,-37.41,2.546,36,standing
-116.59,78.45,-110.23,-42.42,72.73,-37.43,2.546,37,standing
-116.59,78.45,-110.23,-42.42,72.73,-37.43,2.546,37,standing
-116.62,78.45,-110.27,-42.43,72.73,-37.44,2.542,37,standing
-116.66,78.44,-110.31,-42.45,72.74,-37.47,2.546,36,standing
-116.71,78.44,-110.35,-42.47,72.75,-37.48,2.542,37,standing
-116.77,78.43,-110.4,-42.47,72.75,-37.48,2.546,36,standing
-116.81,78.43,-110.44,-42.47,72.75,-37.48,2.542,37,standing
-116.81,78.43,-110.44,-42.49,72.75,-37.49,2.546,36,standing
-116.83,78.42,-110.46,-42.5,72.76,-37.51,2.546,36,standing
-116.87,78.43,-110.51,-42.52,72.76,-37.52,2.546,37,standing
-116.9,78.42,-110.54,-42.53,72.77,-37.53,2.546,39,standing
-116.94,78.42,-110.58,-42.53,72.77,-37.53,2.546,40,standing
-116.94,78.42,-110.58,-42.54,72.76,-37.54,2.546,39,standing
-116.98,78.41,-110.62,-42.56,72.77,-37.56,2.542,38,standing
-117.03,78.41,-110.66,-42.58,72.78,-37.58,2.542,38,standing
-117.07,78.41,-110.7,-42.59,72.78,-37.59,2.542,38,standing
-117.09,78.41,-110.73,-42.59,72.78,-37.59,2.542,37,standing
-117.09,78.41,-110.73,-42.63,72.79,-37.62,2.542,38,standing
-117.12,78.41,-110.75,-42.64,72.79,-37.64,2.542,37,standing
-117.18,78.4,-110.81,-42.67,72.79,-37.66,2.542,38,standing
-117.22,78.39,-110.84,-42.69,72.8,-37.67,2.546,37,standing
-117.23,78.39,-110.85,-42.72,72.8,-37.69,2.546,37,standing
-117.23,78.39,-110.85,-42.72,72.8,-37.69,2.546,37,standing
-117.27,78.39,-110.88,-42.76,72.81,-37.73,2.546,38,standing
-117.3,78.38,-110.92,-42.77,72.81,-37.74,2.546,37,standing
-117.36,78.38,-110.97,-42.8,72.82,-37.76,2.542,37,standing
-117.39,78.38,-111,-42.81,72.82,-37.78,2.542,37,standing
-117.39,78.38,-111,-42.81,72.82,-37.78,2.546,37,standing
-117.42,78.37,-111.02,-42.83,72.82,-37.79,2.546,37,standing
-117.44,78.36,-111.03,-42.84,72.83,-37.8,2.542,36,standing
-117.47,78.36,-111.06,-42.86,72.83,-37.82,2.542,36,standing
-117.51,78.35,-111.1,-42.85,72.84,-37.82,2.542,35,standing
-117.52,78.35,-111.12,-42.85,72.84,-37.82,2.546,36,standing
-117.52,78.35,-111.12,-42.86,72.84,-37.83,2.546,36,standing
-117.56,78.35,-111.17,-42.86,72.85,-37.85,2.542,38,standing
-117.6,78.35,-111.22,-42.86,72.85,-37.86,2.542,40,standing
-117.64,78.35,-111.26,-42.87,72.85,-37.87,2.546,40,standing
-117.67,78.34,-111.3,-42.87,72.85,-37.87,2.546,38,standing
-117.67,78.34,-111.3,-42.89,72.86,-37.88,2.546,38,standing
-117.71,78.34,-111.34,-42.88,72.87,-37.89,2.546,37,standing
-117.74,78.33,-111.38,-42.89,72.87,-37.89,2.542,36,standing
-117.78,78.33,-111.42,-42.9,72.87,-37.91,2.546,36,standing
-117.82,78.33,-111.45,-42.9,72.87,-37.91,2.542,37,standing
-117.82,78.33,-111.45,-42.91,72.88,-37.92,2.542,37,standing
-117.82,78.32,-111.45,-42.93,72.88,-37.93,2.542,37,standing
-117.86,78.32,-111.49,-42.95,72.88,-37.95,2.542,37,standing
-117.9,78.32,-111.53,-42.96,72.89,-37.96,2.546,37,standing
-117.9,78.32,-111.53,-42.96,72.89,-37.96,2.542,37,standing
-117.9,78.32,-111.53,-42.97,72.89,-37.97,2.542,37,standing
-117.92,78.32,-111.55,-42.98,72.89,-37.98,2.542,37,standing
-117.97,78.32,-111.6,-42.99,72.9,-37.99,2.542,36,standing
-118.01,78.32,-111.64,-43,72.9,-38,2.542,36,standing
-118.04,78.31,-111.67,-43,72.9,-38,2.542,37,standing
-118.04,78.31,-111.67,-43.01,72.91,-38.01,2.542,37,standing
-118.07,78.31,-111.7,-43.03,72.91,-38.03,2.542,36,standing
-118.1,78.31,-111.73,-43.04,72.91,-38.04,2.546,37,standing
-118.1,78.3,-111.73,-43.05,72.92,-38.05,2.542,36,standing
-118.11,78.31,-111.73,-43.09,72.92,-38.08,2.546,36,standing
-118.12,78.31,-111.73,-43.09,72.92,-38.08,2.546,36,standing
-118.12,78.31,-111.73,-43.1,72.92,-38.09,2.542,37,standing
-118.15,78.31,-111.76,-43.14,72.93,-38.12,2.546,37,standing
-118.17,78.3,-111.78,-43.17,72.93,-38.15,2.546,37,standing
-118.21,78.29,-111.81,-43.19,72.93,-38.16,2.546,37,standing
-118.24,78.29,-111.84,-43.19,72.93,-38.16,2.542,37,standing
-118.24,78.29,-111.84,-43.2,72.94,-38.18,2.546,37,standing
-118.27,78.28,-111.88,-43.24,72.94,-38.21,2.542,37,standing
-118.28,78.28,-111.87,-43.28,72.95,-38.23,2.546,36,standing
-118.28,78.28,-111.86,-43.29,72.95,-38.25,2.542,36,standing
-118.32,78.27,-111.9,-43.29,72.95,-38.25,2.546,36,standing
-118.32,78.27,-111.9,-43.31,72.95,-38.26,2.542,36,standing
-118.35,78.27,-111.94,-43.33,72.96,-38.28,2.542,38,standing
-118.38,78.26,-111.97,-43.34,72.96,-38.29,2.546,38,standing
-118.4,78.26,-111.98,-43.35,72.97,-38.3,2.542,37,standing
-118.42,78.26,-111.98,-43.35,72.97,-38.3,2.546,37,standing
-118.42,78.26,-111.98,-43.36,72.97,-38.31,2.546,36,standing
-118.45,78.25,-112.01,-43.38,72.97,-38.32,2.546,37,standing
-118.5,78.25,-112.06,-43.38,72.98,-38.33,2.542,37,standing
-118.55,78.24,-112.12,-43.4,72.98,-38.35,2.542,36,standing
-118.62,78.23,-112.2,-43.4,72.98,-38.35,2.546,36,standing
-118.62,78.23,-112.2,-43.43,72.99,-38.39,2.546,37,standing
-118.65,78.23,-112.24,-43.44,72.99,-38.39,2.542,37,standing
-118.69,78.23,-112.28,-43.43,73,-38.4,2.542,37,standing
-118.73,78.22,-112.32,-43.44,73,-38.4,2.546,37,standing
-118.76,78.22,-112.34,-43.44,73,-38.4,2.546,36,standing
-118.79,78.22,-112.37,-43.45,73.01,-38.41,2.546,37,standing
-118.79,78.22,-112.37,-43.49,73.01,-38.44,2.546,37,standing
-118.82,78.22,-112.4,-43.54,73.01,-38.48,2.542,37,standing
-118.84,78.22,-112.41,-43.55,73.02,-38.49,2.546,37,standing
-118.87,78.21,-112.44,-43.55,73.02,-38.49,2.546,37,standing
-118.92,78.2,-112.48,-43.55,73.02,-38.5,2.546,36,standing
-118.92,78.2,-112.48,-43.57,73.02,-38.52,2.542,36,standing
-118.94,78.2,-112.5,-43.59,73.03,-38.53,2.546,36,standing
-118.97,78.2,-112.53,-43.59,73.04,-38.54,2.546,37,standing
-118.97,78.2,-112.54,-43.59,73.04,-38.54,2.546,37,standing
-118.99,78.2,-112.57,-43.57,73.04,-38.53,2.546,37,standing
-118.99,78.2,-112.57,-43.58,73.05,-38.54,2.542,36,standing
-119,78.2,-112.59,-43.58,73.05,-38.54,2.546,37,standing
-119.03,78.19,-112.62,-43.58,73.04,-38.54,2.542,36,standing
-119.07,78.19,-112.65,-43.58,73.04,-38.54,2.542,37,standing
-119.1,78.18,-112.67,-43.58,73.04,-38.55,2.542,36,standing
-119.1,78.18,-112.67,-43.6,73.04,-38.57,2.542,36,standing
-119.13,78.18,-112.71,-43.63,73.04,-38.6,2.542,38,standing
-119.13,78.18,-112.7,-43.64,73.05,-38.61,2.542,37,standing
-119.12,78.19,-112.68,-43.65,73.05,-38.63,2.542,36,standing
-119.14,78.18,-112.71,-43.67,73.05,-38.64,2.542,36,standing
-119.19,78.18,-112.74,-43.67,73.06,-38.64,2.542,36,standing
-119.2,78.18,-112.76,-43.7,73.06,-38.67,2.546,38,standing
-119.23,78.18,-112.78,-43.74,73.06,-38.7,2.546,37,standing
-119.26,78.18,-112.81,-43.75,73.06,-38.72,2.546,39,standing
-119.31,78.17,-112.85,-43.77,73.06,-38.73,2.542,40,standing
-119.34,78.16,-112.89,-43.78,73.07,-38.74,2.542,40,standing
-119.37,78.16,-112.91,-43.79,73.07,-38.75,2.546,39,standing
-119.4,78.16,-112.94,-43.8,73.07,-38.76,2.546,38,standing
-119.42,78.16,-112.96,-43.82,73.08,-38.77,2.546,37,standing
-119.45,78.15,-112.98,-43.82,73.08,-38.78,2.546,37,standing
-119.47,78.15,-113,-43.83,73.08,-38.79,2.546,36,standing
-119.5,78.15,-113.03,-43.83,73.08,-38.79,2.546,36,standing
-119.52,78.14,-113.05,-43.84,73.09,-38.8,2.542,36,standing
-119.52,78.14,-113.05,-43.86,73.09,-38.81,2.542,36,standing
-119.54,78.14,-113.08,-43.87,73.09,-38.83,2.542,36,standing
-119.53,78.14,-113.08,-43.88,73.1,-38.84,2.546,36,standing
-119.56,78.14,-113.11,-43.88,73.1,-38.84,2.546,36,standing
-119.59,78.14,-113.14,-43.88,73.1,-38.86,2.542,37,standing
-119.59,78.14,-113.14,-43.87,73.1,-38.84,2.546,36,standing
-119.62,78.13,-113.17,-43.87,73.1,-38.84,2.546,36,standing
-119.65,78.13,-113.2,-43.87,73.1,-38.83,2.542,35,standing
-119.65,78.13,-113.19,-43.87,73.1,-38.83,2.546,36,standing
-119.66,78.12,-113.18,-43.89,73.11,-38.85,2.546,36,standing
-119.66,78.12,-113.18,-43.91,73.11,-38.86,2.546,37,standing
-119.66,78.12,-113.18,-43.91,73.11,-38.86,2.542,37,standing
-119.66,78.11,-113.17,-43.94,73.11,-38.88,2.546,37,standing
-119.68,78.1,-113.19,-43.94,73.11,-38.88,2.546,40,standing
-119.67,78.1,-113.19,-43.96,73.1,-38.9,2.542,39,standing
-119.67,78.1,-113.19,-43.95,73.1,-38.9,2.542,38,standing
-119.68,78.1,-113.2,-43.96,73.1,-38.92,2.542,38,standing
-119.7,78.09,-113.23,-43.96,73.1,-38.92,2.542,37,standing
-119.73,78.09,-113.25,-43.95,73.1,-38.92,2.546,36,standing
-119.75,78.08,-113.28,-43.96,73.09,-38.92,2.542,38,standing
-119.75,78.08,-113.28,-43.97,73.09,-38.92,2.542,38,standing
-119.75,78.08,-113.27,-44,73.09,-38.95,2.542,38,standing
-119.77,78.07,-113.28,-44,73.09,-38.95,2.546,38,standing
-119.77,78.06,-113.29,-44.01,73.09,-38.97,2.546,37,standing
-119.76,78.06,-113.29,-44.02,73.09,-38.98,2.542,37,standing
-119.76,78.06,-113.29,-44.03,73.09,-39,2.542,37,standing
-119.78,78.06,-113.31,-44.04,73.09,-39.01,2.542,37,standing
-119.81,78.06,-113.33,-44.04,73.09,-39.01,2.542,37,standing
-119.84,78.05,-113.37,-44.05,73.1,-39.03,2.546,37,standing
-119.85,78.05,-113.39,-44.06,73.11,-39.04,2.542,37,standing
-119.85,78.05,-113.39,-44.04,73.11,-39.03,2.546,36,standing
-119.88,78.04,-113.42,-44.05,73.11,-39.04,2.546,36,standing
-119.91,78.04,-113.45,-44.05,73.11,-39.04,2.542,37,standing
-119.92,78.04,-113.45,-44.06,73.12,-39.06,2.546,37,standing
-119.94,78.03,-113.46,-44.07,73.12,-39.06,2.542,36,standing
-119.94,78.03,-113.46,-44.08,73.12,-39.07,2.546,36,standing
-119.96,78.03,-113.48,-44.09,73.13,-39.08,2.542,37,standing
-119.98,78.03,-113.5,-44.09,73.13,-39.08,2.542,36,standing
-120,78.03,-113.53,-44.1,73.13,-39.09,2.546,37,standing
-120.04,78.04,-113.57,-44.11,73.13,-39.1,2.542,37,standing
-120.04,78.04,-113.57,-44.13,73.13,-39.12,2.542,38,standing
-120.07,78.04,-113.6,-44.12,73.14,-39.12,2.542,38,standing
-120.12,78.03,-113.66,-44.12,73.14,-39.12,2.542,37,standing
-120.16,78.03,-113.7,-44.11,73.14,-39.1,2.546,40,standing
-120.22,78.03,-113.77,-44.1,73.15,-39.1,2.542,39,standing
-120.22,78.03,-113.77,-44.11,73.15,-39.12,2.542,39,standing
-120.26,78.02,-113.81,-44.11,73.16,-39.11,2.542,41,standing
-120.3,78.02,-113.83,-44.11,73.16,-39.11,2.542,39,standing
-120.32,78.02,-113.85,-44.11,73.17,-39.11,2.546,38,standing
-120.35,78.02,-113.86,-44.1,73.17,-39.1,2.542,37,standing
-120.35,78.02,-113.86,-44.09,73.18,-39.09,2.542,37,standing
-120.38,78.01,-113.88,-44.1,73.19,-39.09,2.542,36,standing
-120.42,78.01,-113.9,-44.1,73.19,-39.08,2.542,37,standing
-120.46,78.01,-113.93,-44.1,73.19,-39.08,2.542,38,standing
-120.5,78.01,-113.96,-44.11,73.2,-39.09,2.546,37,standing
-120.49,78,-113.94,-44.14,73.21,-39.1,2.542,40,standing
-120.49,78,-113.94,-44.13,73.22,-39.1,2.542,38,standing
-120.52,77.99,-113.97,-44.13,73.22,-39.1,2.542,38,standing
-120.53,77.97,-113.98,-44.13,73.22,-39.1,2.542,37,standing
-120.57,77.96,-114.02,-44.11,73.23,-39.07,2.542,36,standing
-120.58,77.95,-114.04,-44.08,73.23,-39.05,2.542,38,standing
-120.58,77.95,-114.04,-44.06,73.23,-39.03,2.537,37,standing
-120.63,77.94,-114.08,-44.04,73.23,-39,2.537,38,standing
-120.65,77.92,-114.08,-44.04,73.23,-39,2.532,43,standing
-120.65,77.91,-114.06,-44.04,73.23,-38.99,2.532,41,standing
-120.64,77.89,-114.02,-44.02,73.23,-38.96,2.532,40,standing
-120.64,77.89,-114.02,-44.01,73.23,-38.94,2.532,40,standing
-120.61,77.87,-113.98,-44,73.23,-38.92,2.527,39,standing
-120.57,77.85,-113.94,-44,73.23,-38.92,2.522,37,standing
-120.52,77.84,-113.88,-44,73.23,-38.91,2.522,37,standing
-120.51,77.83,-113.86,-44,73.23,-38.91,2.522,37,standing
-120.51,77.83,-113.86,-44.02,73.23,-38.92,2.517,36,standing
-120.5,77.81,-113.85,-44.03,73.22,-38.93,2.517,37,standing
-120.48,77.8,-113.82,-44.03,73.22,-38.93,2.517,37,standing
-120.42,77.79,-113.75,-44.04,73.22,-38.92,2.517,38,standing
-120.38,77.79,-113.67,-44.06,73.21,-38.93,2.522,39,standing
-120.38,77.79,-113.67,-44.1,73.2,-38.94,2.517,38,standing
-120.34,77.78,-113.59,-44.17,73.19,-38.97,2.522,37,standing
-120.27,77.77,-113.47,-44.17,73.19,-38.97,2.522,36,standing
-120.18,77.76,-113.34,-44.25,73.18,-39.02,2.522,37,standing
-120.12,77.75,-113.24,-44.3,73.17,-39.03,2.522,36,standing
-120.09,77.74,-113.17,-44.39,73.17,-39.08,2.522,36,standing
-120.09,77.74,-113.17,-44.47,73.15,-39.13,2.522,37,standing
-120.06,77.73,-113.11,-44.47,73.15,-39.13,2.522,36,standing
-120.03,77.73,-113.04,-44.55,73.14,-39.18,2.527,36,standing
-119.99,77.73,-112.98,-44.62,73.13,-39.23,2.527,36,standing
-119.99,77.73,-112.98,-44.7,73.13,-39.29,2.527,36,standing
-119.94,77.72,-112.9,-44.78,73.13,-39.35,2.527,36,standing
-119.91,77.72,-112.85,-44.78,73.13,-39.35,2.527,35,standing
-119.91,77.72,-112.83,-44.86,73.13,-39.42,2.532,35,standing
-119.92,77.73,-112.83,-44.94,73.13,-39.48,2.532,37,standing
-119.88,77.75,-112.77,-45.02,73.13,-39.54,2.527,41,standing
-119.88,77.75,-112.77,-45.09,73.13,-39.6,2.532,41,standing
-119.81,77.76,-112.67,-45.09,73.13,-39.6,2.537,39,standing
-119.79,77.77,-112.65,-45.14,73.13,-39.65,2.537,38,standing
-119.82,77.77,-112.7,-45.19,73.13,-39.7,2.542,37,standing
-119.83,77.8,-112.72,-45.2,73.13,-39.73,2.537,37,standing
-119.83,77.8,-112.72,-45.21,73.13,-39.73,2.537,37,standing
-119.81,77.82,-112.7,-45.21,73.13,-39.73,2.537,37,standing
-119.77,77.84,-112.66,-45.22,73.13,-39.74,2.542,36,standing
-119.79,77.85,-112.68,-45.23,73.13,-39.76,2.542,37,standing
-119.82,77.85,-112.73,-45.24,73.14,-39.77,2.542,37,standing
-119.82,77.85,-112.73,-45.25,73.14,-39.78,2.542,37,standing
-119.83,77.86,-112.74,-45.25,73.14,-39.78,2.542,38,standing
-119.82,77.87,-112.7,-45.26,73.14,-39.77,2.542,37,standing
-119.79,77.89,-112.64,-45.28,73.14,-39.77,2.537,37,standing
-119.77,77.91,-112.57,-45.29,73.15,-39.76,2.542,37,standing
-119.77,77.91,-112.57,-45.3,73.15,-39.75,2.546,37,standing
-119.76,77.92,-112.52,-45.28,73.15,-39.73,2.542,36,standing
-119.74,77.93,-112.48,-45.28,73.15,-39.73,2.546,36,standing
-119.75,77.93,-112.48,-45.26,73.16,-39.7,2.542,36,standing
-119.75,77.93,-112.47,-45.24,73.16,-39.67,2.542,36,standing
-119.76,77.94,-112.48,-45.2,73.16,-39.63,2.537,36,standing
-119.76,77.94,-112.48,-45.17,73.15,-39.59,2.542,37,standing
-119.77,77.95,-112.48,-45.17,73.15,-39.59,2.546,37,standing
-119.77,77.94,-112.47,-45.16,73.15,-39.57,2.542,36,standing
-119.76,77.94,-112.45,-45.16,73.15,-39.56,2.537,37,standing
-119.78,77.92,-112.47,-45.18,73.14,-39.58,2.542,38,standing
-119.78,77.92,-112.47,-45.21,73.14,-39.6,2.537,39,standing
-119.8,77.9,-112.48,-45.21,73.14,-39.6,2.537,38,standing
-119.82,77.89,-112.48,-45.25,73.14,-39.62,2.537,37,standing
-119.77,77.88,-112.41,-45.29,73.14,-39.65,2.542,37,standing
-119.73,77.88,-112.34,-45.34,73.13,-39.69,2.537,922,standing
-119.73,77.88,-112.34,-45.37,73.13,-39.71,2.537,922,standing
-119.71,77.88,-112.3,-45.37,73.13,-39.71,2.537,922,standing
-119.7,77.87,-112.27,-45.43,73.12,-39.76,2.542,920,standing
-119.71,77.85,-112.26,-45.47,73.13,-39.78,2.542,670,standing
-119.74,77.83,-112.27,-45.5,73.12,-39.79,2.542,492,standing
-119.74,77.83,-112.27,-45.55,73.13,-39.84,2.537,369,standing
-119.74,77.81,-112.27,-45.55,73.13,-39.84,2.542,278,standing
-119.78,77.79,-112.31,-45.58,73.13,-39.87,2.537,211,standing
-119.82,77.77,-112.37,-45.6,73.14,-39.9,2.537,164,standing
-119.89,77.76,-112.44,-45.59,73.14,-39.91,2.537,128,standing
-119.89,77.76,-112.44,-45.62,73.14,-39.94,2.537,103,standing
-119.96,77.74,-112.53,-45.62,73.14,-39.94,2.537,85,standing
-120.03,77.73,-112.59,-45.63,73.15,-39.96,2.537,72,standing
-120.09,77.7,-112.65,-45.68,73.15,-40,2.537,61,standing
-120.16,77.68,-112.72,-45.71,73.15,-40.02,2.537,55,standing
-120.18,77.66,-112.73,-45.75,73.15,-40.05,2.537,51,standing
-120.18,77.66,-112.73,-45.78,73.15,-40.08,2.532,48,standing
-120.2,77.64,-112.74,-45.78,73.15,-40.08,2.532,47,standing
-120.22,77.62,-112.75,-45.84,73.16,-40.13,2.537,43,standing
-120.24,77.61,-112.77,-45.87,73.16,-40.17,2.537,41,standing
-120.22,77.6,-112.78,-45.91,73.16,-40.22,2.532,40,standing
-120.24,77.6,-112.83,-45.89,73.15,-40.22,2.537,38,standing
-120.24,77.6,-112.83,-45.89,73.15,-40.22,2.532,38,standing
-120.27,77.6,-112.88,-45.89,73.15,-40.23,2.537,38,standing
-120.33,77.6,-112.96,-45.88,73.15,-40.24,2.532,38,standing
-120.34,77.59,-112.99,-45.89,73.14,-40.25,2.537,38,standing
-120.35,77.57,-113,-45.89,73.14,-40.26,2.537,38,standing
-120.35,77.57,-113,-45.9,73.13,-40.26,2.532,37,standing
-120.41,77.55,-113.05,-45.9,73.13,-40.26,2.537,37,standing
-120.39,77.53,-113.02,-45.92,73.14,-40.27,2.532,37,standing
-120.33,77.53,-112.94,-45.95,73.13,-40.3,2.532,38,standing
-120.29,77.52,-112.87,-46,73.13,-40.33,2.537,38,standing
-120.24,77.51,-112.81,-46.06,73.13,-40.38,2.532,38,standing
-120.24,77.51,-112.81,-46.09,73.12,-40.41,2.532,37,standing
-120.25,77.49,-112.81,-46.09,73.12,-40.41,2.532,37,standing
-120.27,77.47,-112.83,-46.13,73.12,-40.44,2.532,37,standing
-120.28,77.46,-112.86,-46.16,73.12,-40.47,2.532,37,standing
-120.29,77.44,-112.88,-46.2,73.11,-40.52,2.532,36,standing
-120.3,77.43,-112.89,-46.22,73.11,-40.55,2.532,37,standing
-120.3,77.43,-112.89,-46.22,73.11,-40.55,2.527,36,standing
-120.31,77.42,-112.91,-46.26,73.11,-40.59,2.527,36,standing
-120.3,77.41,-112.9,-46.29,73.11,-40.61,2.532,36,standing
-120.28,77.41,-112.87,-46.33,73.11,-40.65,2.527,36,standing
-120.27,77.4,-112.83,-46.37,73.11,-40.67,2.537,39,standing
-120.27,77.4,-112.83,-46.39,73.11,-40.68,2.532,38,standing
-120.22,77.4,-112.75,-46.39,73.11,-40.68,2.532,42,standing
-120.17,77.39,-112.7,-46.41,73.11,-40.7,2.532,41,standing
-120.16,77.38,-112.68,-46.41,73.11,-40.69,2.532,38,standing
-120.17,77.37,-112.71,-46.41,73.11,-40.71,2.527,38,standing
-120.15,77.37,-112.7,-46.42,73.11,-40.71,2.532,37,standing
-120.16,77.38,-112.71,-46.42,73.11,-40.72,2.532,37,standing
-120.15,77.37,-112.73,-46.4,73.11,-40.72,2.532,37,standing
-120.14,77.37,-112.74,-46.39,73.11,-40.72,2.527,41,standing
-120.16,77.36,-112.79,-46.37,73.12,-40.72,2.527,39,standing
-120.2,77.36,-112.84,-46.35,73.12,-40.71,2.527,38,standing
-120.25,77.36,-112.9,-46.34,73.12,-40.7,2.527,37,standing
-120.24,77.36,-112.88,-46.34,73.12,-40.7,2.527,36,standing
-120.26,77.36,-112.89,-46.34,73.12,-40.7,2.532,36,standing
-120.26,77.34,-112.88,-46.34,73.13,-40.71,2.522,38,standing
-120.3,77.33,-112.9,-46.34,73.13,-40.69,2.527,38,standing
-120.34,77.31,-112.91,-46.37,73.14,-40.7,2.527,38,standing
-120.38,77.3,-112.9,-46.41,73.14,-40.72,2.527,37,standing
-120.39,77.28,-112.87,-46.46,73.15,-40.75,2.527,36,standing
-120.39,77.26,-112.83,-46.51,73.15,-40.78,2.527,41,standing
-120.39,77.26,-112.83,-46.51,73.15,-40.78,2.527,38,standing
-120.4,77.23,-112.8,-46.58,73.15,-40.81,2.527,38,standing
-120.4,77.2,-112.75,-46.65,73.15,-40.85,2.527,38,standing
-120.42,77.18,-112.7,-46.71,73.15,-40.88,2.522,37,standing
-120.43,77.15,-112.63,-46.79,73.15,-40.92,2.527,37,standing
-120.43,77.15,-112.63,-46.79,73.15,-40.92,2.527,37,standing
-120.42,77.12,-112.54,-46.89,73.15,-40.97,2.522,37,standing
-120.38,77.1,-112.44,-46.97,73.14,-41.01,2.527,37,standing
-120.33,77.09,-112.35,-47.04,73.14,-41.06,2.527,38,standing
-120.31,77.07,-112.31,-47.11,73.14,-41.12,2.527,37,standing
-120.31,77.06,-112.32,-47.12,73.14,-41.14,2.532,37,standing
-120.31,77.06,-112.32,-47.12,73.14,-41.14,2.532,37,standing
-120.31,77.06,-112.35,-47.13,73.14,-41.17,2.532,38,standing
-120.33,77.07,-112.4,-47.12,73.15,-41.18,2.527,38,standing
-120.33,77.07,-112.46,-47.09,73.14,-41.2,2.532,38,standing
-120.35,77.09,-112.57,-47.02,73.15,-41.19,2.532,37,standing
-120.35,77.09,-112.57,-47.02,73.15,-41.19,2.527,37,standing
-120.42,77.11,-112.73,-46.93,73.16,-41.17,2.527,36,standing
-120.49,77.13,-112.89,-46.85,73.17,-41.14,2.527,36,standing
-120.55,77.16,-113.02,-46.76,73.18,-41.11,2.527,36,standing
-120.62,77.17,-113.16,-46.65,73.18,-41.05,2.527,36,standing
-120.62,77.17,-113.16,-46.65,73.18,-41.05,2.527,36,standing
-120.67,77.19,-113.29,-46.55,73.19,-41,2.527,36,standing
-120.75,77.21,-113.43,-46.44,73.2,-40.93,2.522,37,standing
-120.8,77.22,-113.53,-46.36,73.2,-40.89,2.527,37,standing
-120.85,77.23,-113.59,-46.32,73.2,-40.86,2.522,37,standing
-120.88,77.23,-113.62,-46.29,73.2,-40.83,2.522,38,standing
-120.88,77.23,-113.62,-46.29,73.2,-40.83,2.522,38,standing
-120.9,77.24,-113.61,-46.3,73.21,-40.82,2.522,38,standing
-120.89,77.24,-113.55,-46.35,73.21,-40.83,2.522,39,standing
-120.83,77.22,-113.42,-46.41,73.2,-40.84,2.522,40,standing
-120.75,77.21,-113.27,-46.51,73.2,-40.88,2.522,39,standing
-120.75,77.21,-113.27,-46.51,73.2,-40.88,2.522,38,standing
-120.67,77.19,-113.13,-46.6,73.19,-40.93,2.522,38,standing
-120.62,77.16,-113.02,-46.68,73.19,-40.97,2.527,38,standing
-120.62,77.14,-112.95,-46.75,73.18,-40.99,2.527,37,standing
-120.62,77.13,-112.89,-46.81,73.17,-41.01,2.527,37,standing
-120.62,77.11,-112.84,-46.81,73.17,-41.01,2.522,38,standing
