Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,FRS,EMG1,Activity
112.94,59.35,-20.15,-111.97,67.12,-35.87,1.931,77,upstairs
112.94,59.35,-20.15,-111.82,67.01,-35.78,1.965,75,upstairs
115.75,60.08,-18.15,-111.87,67.12,-35.96,1.994,80,upstairs
118.26,60.69,-16.14,-112.42,67.26,-36.35,2.014,69,upstairs
120.82,61.33,-14.05,-112.43,67.49,-36.39,2.033,61,upstairs
123.76,61.93,-11.89,-112.43,67.49,-36.39,2.053,54,upstairs
127.04,62.53,-9.47,-111.76,67.75,-36.06,2.082,79,upstairs
127.04,62.53,-9.47,-110.85,68.07,-35.44,2.107,99,upstairs
130.3,63.11,-6.86,-109.82,68.46,-34.65,2.121,146,upstairs
133.38,63.62,-4.33,-108.7,68.92,-33.74,2.175,177,upstairs
136.4,64.14,-1.86,-107.47,69.42,-32.73,2.219,163,upstairs
139.43,64.64,0.72,-107.47,69.42,-32.73,2.248,158,upstairs
139.43,64.64,0.72,-106.28,69.89,-31.78,2.263,241,upstairs
142.47,65.1,3.34,-105,70.35,-30.94,2.278,261,upstairs
145.51,65.52,5.82,-103.54,70.83,-29.93,2.204,256,upstairs
148.59,65.94,8.07,-102.32,71.25,-29.22,2.219,237,upstairs
151.78,66.31,10.34,-102.32,71.25,-29.22,2.248,331,upstairs
155.23,66.54,12.83,-101.14,71.66,-28.55,2.312,313,upstairs
155.23,66.54,12.83,-99.67,72.09,-27.66,2.351,287,upstairs
158.93,66.69,15.58,-97.94,72.52,-26.49,2.356,249,upstairs
162.69,66.73,18.57,-96.06,72.96,-24.98,2.395,206,upstairs
166.25,66.79,21.62,-94.25,73.38,-23.31,2.419,254,upstairs
169.42,66.9,24.61,-94.25,73.38,-23.31,2.429,324,upstairs
172.21,67.13,27.58,-92.62,73.75,-21.77,2.449,316,upstairs
172.21,67.13,27.58,-91.25,74.08,-20.44,2.473,314,upstairs
175.06,67.37,30.64,-89.92,74.35,-19.2,2.483,316,upstairs
177.87,67.55,33.66,-88.5,74.62,-17.81,2.488,307,upstairs
-179.87,67.83,36.19,-87.47,74.8,-16.76,2.522,313,upstairs
-178.08,68.04,38.48,-87.47,74.8,-16.76,2.551,330,upstairs
-178.08,68.04,38.48,-86.87,74.83,-16.11,2.571,338,upstairs
-176.4,68.15,40.68,-86.36,74.73,-15.54,2.586,381,upstairs
-174.95,68.32,42.5,-86.02,74.5,-15.25,2.595,352,upstairs
-173.52,68.59,44.03,-85.66,74.21,-14.94,2.605,344,upstairs
-172.13,68.63,45.32,-85.66,74.21,-14.94,2.61,321,upstairs
-170.61,68.68,46.48,-85.39,73.81,-14.83,2.615,467,upstairs
-170.61,68.68,46.48,-84.78,73.37,-14.53,2.62,463,upstairs
-168.77,68.8,47.55,-83.96,72.93,-14.05,2.62,406,upstairs
-167.19,68.98,48.46,-83.43,72.5,-13.79,2.625,369,upstairs
-165.77,68.95,49.35,-83.04,72.02,-13.65,2.63,341,upstairs
-164.15,68.89,50.48,-83.04,72.02,-13.65,2.634,289,upstairs
-162.15,68.8,51.75,-82.39,71.57,-13.31,2.634,230,upstairs
-162.15,68.8,51.75,-81.35,71.11,-12.48,2.639,183,upstairs
-160.15,68.71,53.14,-80.43,70.64,-11.53,2.639,141,upstairs
-158.68,68.73,54.33,-80.22,70.07,-11.09,2.63,111,upstairs
-158.06,68.75,55.08,-80.79,69.22,-11.53,2.6,89,upstairs
-158.21,68.82,55.41,-80.79,69.22,-11.53,2.586,74,upstairs
-158.93,68.93,55.23,-81.62,68.13,-12.37,2.561,66,upstairs
-158.93,68.93,55.23,-82.42,66.84,-13.35,2.546,57,upstairs
-160.17,69.22,54.35,-83.3,65.5,-14.32,2.527,50,upstairs
-162.11,69.73,52.61,-84.58,63.89,-15.51,2.522,46,upstairs
-164.63,70.36,49.77,-84.58,63.89,-15.51,2.512,43,upstairs
-166.53,71.35,46.87,-86.36,62.19,-17.61,2.507,40,upstairs
-166.53,71.35,46.87,-88.58,60.43,-20.51,2.473,38,upstairs
-168.55,72.32,43.5,-91.02,58.39,-23.85,2.331,37,upstairs
-170.81,73.2,40.01,-93.62,56.19,-27.14,2.224,36,upstairs
-174.11,74.16,36.27,-96.69,53.85,-30.43,2.102,36,upstairs
-179.32,75.27,31.5,-96.69,53.85,-30.43,2.038,36,upstairs
173.45,76.26,25.4,-99.49,51.58,-33.14,1.96,36,upstairs
173.45,76.26,25.4,-101.42,49.77,-34.93,1.891,40,upstairs
165.64,76.94,19.08,-102.88,48.32,-36.13,1.843,41,upstairs
157.64,77.1,12.7,-104.02,47.16,-36.9,1.804,45,upstairs
149.84,76.87,6.59,-104.02,47.16,-36.9,1.774,48,upstairs
141.89,76.35,0.46,-105.3,46.19,-37.56,1.74,48,upstairs
134.27,75.58,-5.52,-106.62,45.38,-38.06,1.725,56,upstairs
134.27,75.58,-5.52,-107.85,44.82,-38.37,1.706,60,upstairs
127.76,74.61,-10.6,-108.89,44.63,-38.53,1.691,60,upstairs
121.82,73.46,-15.19,-109.86,44.94,-38.37,1.672,62,upstairs
116.58,72.15,-18.97,-109.86,44.94,-38.37,1.657,62,upstairs
112.08,70.79,-22.08,-110.65,45.71,-38.11,1.642,65,upstairs
108.2,69.36,-24.6,-111.33,46.88,-37.76,1.637,60,upstairs
108.2,69.36,-24.6,-111.57,48.36,-37.45,1.637,58,upstairs
105.24,68,-26.44,-111.21,50.03,-37.21,1.642,58,upstairs
103.03,66.62,-27.91,-110.63,51.97,-36.89,1.657,53,upstairs
101.36,65.22,-29.2,-110.63,51.97,-36.89,1.676,51,upstairs
100.28,63.84,-30.05,-110.1,54.11,-36.51,1.691,48,upstairs
100.28,63.84,-30.05,-109.67,56.26,-36.22,1.696,50,upstairs
99.64,62.58,-30.45,-109.2,58.42,-35.84,1.716,48,upstairs
99.44,61.49,-30.51,-108.76,60.5,-35.47,1.73,45,upstairs
99.42,60.56,-30.44,-108.76,60.5,-35.47,1.74,43,upstairs
99.65,59.8,-30.26,-108.33,62.44,-35.16,1.76,42,upstairs
100.14,59.26,-29.99,-107.91,64.18,-34.91,1.779,41,upstairs
100.14,59.26,-29.99,-107.46,65.67,-34.71,1.789,40,upstairs
100.87,59.01,-29.51,-107.39,66.85,-34.75,1.808,38,upstairs
101.97,59.02,-28.69,-107.7,67.64,-34.97,1.823,39,upstairs
103.66,59.2,-27.52,-107.7,67.64,-34.97,1.843,56,upstairs
104.16,59.52,-27.07,-107.15,67.96,-34.09,1.862,65,upstairs
107.13,59.57,-24.55,-109.06,65.88,-36.13,1.877,97,upstairs
107.13,59.57,-24.55,-109.57,65.25,-36.43,1.891,153,upstairs
108.37,59.47,-23.67,-110.77,65.78,-36.55,1.901,150,upstairs
109.6,59.54,-22.83,-112.32,65.54,-37.37,1.911,124,upstairs
111.77,60.19,-21.27,-112.32,65.54,-37.37,1.926,165,upstairs
114.93,60.64,-18.73,-112.44,65.48,-37.4,1.955,202,upstairs
118.51,61.18,-16.3,-112.44,65.76,-37.17,1.989,224,upstairs
118.51,61.18,-16.3,-111.79,65.97,-36.72,2.033,364,upstairs
122.02,61.88,-13.63,-111.2,66.12,-36.05,2.072,337,upstairs
124.73,62.46,-11.21,-111.2,66.12,-36.05,2.092,254,upstairs
126.71,62.94,-9.37,-111.14,66.39,-35.85,2.102,242,upstairs
129.48,63.44,-7.3,-110.81,66.95,-35.58,2.116,284,upstairs
129.48,63.44,-7.3,-109.7,67.48,-34.88,2.146,299,upstairs
132.61,63.91,-5.29,-108.72,67.89,-34.32,2.18,314,upstairs
135.5,64.45,-3.37,-107.91,68.3,-33.87,2.229,268,upstairs
138.22,64.95,-1.35,-107.91,68.3,-33.87,2.258,276,upstairs
141.05,65.37,0.81,-106.79,68.83,-33.11,2.283,317,upstairs
143.9,65.71,3,-105.54,69.39,-32.2,2.302,311,upstairs
143.9,65.71,3,-104.35,69.93,-31.33,2.292,299,upstairs
146.73,66,5.23,-103.1,70.41,-30.44,2.278,288,upstairs
149.58,66.27,7.46,-101.6,70.84,-29.31,2.258,241,upstairs
152.48,66.51,9.76,-101.6,70.84,-29.31,2.312,262,upstairs
155.42,66.71,12.18,-100.04,71.27,-28.03,2.351,274,upstairs
158.38,66.83,14.8,-98.45,71.72,-26.67,2.356,287,upstairs
158.38,66.83,14.8,-96.84,72.17,-25.25,2.346,281,upstairs
161.35,66.93,17.49,-95.21,72.6,-23.83,2.341,269,upstairs
164.23,67.05,20.09,-95.21,72.6,-23.83,2.395,273,upstairs
166.92,67.21,22.49,-93.58,73.02,-22.45,2.405,266,upstairs
169.36,67.28,24.58,-91.94,73.4,-21.08,2.429,219,upstairs
171.66,67.36,26.47,-90.41,73.76,-19.87,2.444,223,upstairs
171.66,67.36,26.47,-88.97,74.08,-18.71,2.449,299,upstairs
173.75,67.45,28.24,-87.68,74.34,-17.7,2.458,286,upstairs
175.47,67.63,29.83,-87.68,74.34,-17.7,2.463,276,upstairs
176.91,67.85,31.21,-86.39,74.51,-16.69,2.478,305,upstairs
178.16,68.13,32.59,-85.17,74.58,-15.67,2.488,351,upstairs
178.16,68.13,32.59,-84.09,74.59,-14.68,2.498,333,upstairs
179.33,68.44,33.94,-83.3,74.49,-13.91,2.517,313,upstairs
-179.59,68.8,35.18,-83.3,74.49,-13.91,2.527,361,upstairs
-178.51,69.21,36.35,-82.64,74.27,-13.28,2.556,341,upstairs
-177.3,69.49,37.43,-82.08,73.97,-12.78,2.561,326,upstairs
-175.98,69.59,38.59,-81.68,73.61,-12.41,2.571,280,upstairs
-174.63,69.7,39.72,-81.1,73.23,-11.8,2.571,270,upstairs
-173.23,69.87,40.91,-80.63,72.82,-11.3,2.571,249,upstairs
-171.74,69.99,42.22,-80.21,72.37,-10.96,2.571,253,upstairs
-169.96,70.04,43.79,-79.63,71.92,-10.35,2.571,192,upstairs
-168.17,70.15,45.5,-79,71.54,-9.65,2.556,146,upstairs
-166.71,70.17,46.94,-78.42,71.15,-9.08,2.537,114,upstairs
-165.68,70.32,48,-78.12,70.6,-8.94,2.502,93,upstairs
-165.26,70.55,48.58,-78.37,69.86,-9.46,2.478,76,upstairs
-165.54,70.68,48.55,-79.08,68.92,-10.54,2.473,64,upstairs
-166.52,70.89,47.63,-79.6,67.84,-11.4,2.463,56,upstairs
-168.07,71.17,46.11,-80.22,66.7,-12.18,2.454,51,upstairs
-169.85,71.43,44.32,-81.33,65.49,-13.02,2.449,49,upstairs
-171.24,71.69,42.15,-83.17,63.96,-14.78,2.444,46,upstairs
-171.24,71.69,42.15,-85.34,62.34,-17.43,2.463,46,upstairs
-172.16,72.44,40.12,-88.19,60.54,-21.03,2.458,47,upstairs
-173.71,73.46,37.67,-88.19,60.54,-21.03,2.375,45,upstairs
-175.93,74.68,35.23,-90.99,58.5,-24.71,2.234,42,upstairs
-179.31,76.03,32.27,-94.05,56.23,-28.36,2.126,40,upstairs
174.96,77.32,27.46,-97.09,54.06,-31.51,2.033,39,upstairs
174.96,77.32,27.46,-99.67,52.39,-33.75,1.96,41,upstairs
166.5,78.31,20.26,-99.67,52.39,-33.75,1.877,39,upstairs
157.8,78.68,12.79,-102.36,51.11,-35.75,1.818,42,upstairs
149.84,78.29,6,-104.84,50.02,-37.36,1.764,46,upstairs
142.63,77.48,0.12,-106.87,49.06,-38.43,1.735,49,upstairs
135.35,76.6,-5.69,-108.61,48.33,-39.27,1.711,52,upstairs
128.88,75.65,-10.92,-109.98,47.65,-40,1.686,51,upstairs
123.45,74.51,-15.4,-110.96,47.32,-40.7,1.672,52,upstairs
118.8,73.14,-19.2,-111.77,47.46,-41.19,1.667,54,upstairs
118.8,73.14,-19.2,-112.41,48.03,-41.48,1.657,54,upstairs
114.71,71.65,-22.36,-112.74,48.93,-41.61,1.647,55,upstairs
111.07,70.16,-25.04,-112.74,48.93,-41.61,1.647,58,upstairs
107.87,68.72,-27.35,-112.65,50.12,-41.63,1.652,57,upstairs
105.26,67.27,-29.27,-112.35,51.66,-41.52,1.662,52,upstairs
103.14,65.81,-30.93,-112.04,53.46,-41.26,1.672,51,upstairs
103.14,65.81,-30.93,-111.97,55.43,-41.09,1.681,49,upstairs
101.47,64.35,-32.31,-112.1,57.6,-40.93,1.691,49,upstairs
100.07,62.93,-33.4,-112.1,57.6,-40.93,1.701,45,upstairs
98.95,61.62,-34.2,-112.01,59.77,-40.81,1.711,42,upstairs
98.17,60.46,-34.7,-111.47,61.93,-40.52,1.72,48,upstairs
98.17,60.46,-34.7,-110.78,64.06,-40.23,1.73,46,upstairs
97.71,59.46,-35,-110.15,65.98,-39.9,1.745,43,upstairs
97.51,58.68,-35.05,-110.15,65.98,-39.9,1.76,41,upstairs
97.73,58.15,-34.74,-109.52,67.61,-39.47,1.774,40,upstairs
98.53,57.86,-34.02,-108.95,68.93,-38.86,1.794,39,upstairs
99.58,57.7,-33.18,-108.71,69.92,-38.29,1.804,41,upstairs
99.58,57.7,-33.18,-109.06,70.48,-38.07,1.823,50,upstairs
100.81,57.69,-32.25,-109.06,70.48,-38.07,1.843,57,upstairs
102.01,57.81,-31.21,-109.83,70.62,-38.27,1.857,101,upstairs
103.11,57.97,-30.13,-109.9,70.41,-37.74,1.867,123,upstairs
106.98,58.33,-27.37,-112.51,68.45,-40.07,1.887,120,upstairs
106.98,58.33,-27.37,-112.39,68.46,-39.66,1.906,175,upstairs
109.47,58.82,-25.18,-112.39,68.46,-39.66,1.945,153,upstairs
113.3,58.89,-22.52,-112.38,68.84,-38.8,1.984,160,upstairs
115.98,59.4,-20.36,-112.71,68.72,-38.14,2.019,179,upstairs
117.95,59.87,-18.5,-113.35,68.47,-38.61,2.038,194,upstairs
117.95,59.87,-18.5,-113.19,68.72,-38.38,2.053,153,upstairs
120.49,60.44,-16.46,-113.19,68.72,-38.38,2.072,129,upstairs
123.48,60.99,-14.29,-113,68.8,-38.17,2.097,109,upstairs
126.59,61.66,-11.83,-112.54,68.95,-37.78,2.131,116,upstairs
129.47,62.33,-9.13,-112.08,69.17,-37.37,2.155,118,upstairs
129.47,62.33,-9.13,-111.5,69.51,-36.9,2.175,119,upstairs
132.16,62.88,-6.63,-111.5,69.51,-36.9,2.204,115,upstairs
135.02,63.35,-4.23,-110.71,69.98,-36.3,2.239,131,upstairs
138.01,63.81,-1.85,-109.78,70.43,-35.64,2.268,146,upstairs
141.21,64.23,0.78,-108.66,70.86,-34.95,2.283,183,upstairs
141.21,64.23,0.78,-107.49,71.39,-34.14,2.297,177,upstairs
144.44,64.59,3.46,-107.49,71.39,-34.14,2.199,208,upstairs
147.59,64.86,6.07,-106.45,71.92,-33.46,2.243,212,upstairs
150.72,65.08,8.63,-105.49,72.43,-32.87,2.248,255,upstairs
153.91,65.23,11.12,-104.27,72.96,-32.06,2.326,251,upstairs
153.91,65.23,11.12,-102.85,73.42,-31.19,2.356,258,upstairs
157.05,65.34,13.51,-102.85,73.42,-31.19,2.351,268,upstairs
160.28,65.35,16.06,-101.61,73.89,-30.39,2.38,312,upstairs
163.43,65.35,18.63,-100.27,74.4,-29.45,2.395,306,upstairs
166.53,65.33,21.27,-98.81,74.89,-28.41,2.405,294,upstairs
166.53,65.33,21.27,-97.25,75.35,-27.2,2.424,284,upstairs
169.54,65.35,23.99,-97.25,75.35,-27.2,2.434,922,upstairs
172.23,65.42,26.69,-95.95,75.78,-26.18,2.439,921,upstairs
174.74,65.48,29.28,-95.02,76.18,-25.47,2.424,920,upstairs
177.11,65.55,31.82,-94.05,76.53,-24.7,2.458,759,upstairs
179.35,65.64,34.24,-93.31,76.82,-24.13,2.478,622,upstairs
179.35,65.64,34.24,-93.31,76.82,-24.13,2.483,512,upstairs
-178.61,65.76,36.5,-92.47,77.08,-23.43,2.488,408,upstairs
-176.85,65.9,38.49,-91.79,77.26,-22.9,2.507,384,upstairs
-175.32,65.98,40.13,-91.19,77.33,-22.47,2.517,451,upstairs
-173.97,66.05,41.32,-90.76,77.3,-22.23,2.532,397,upstairs
-173.97,66.05,41.32,-90.76,77.3,-22.23,2.537,366,upstairs
-172.72,66.12,42.17,-90.43,77.17,-22.11,2.546,362,upstairs
-171.64,66.19,42.79,-90.12,76.98,-22.01,2.556,455,upstairs
-170.69,66.26,43.25,-89.84,76.73,-21.95,2.566,502,upstairs
-169.63,66.38,43.76,-89.57,76.41,-21.88,2.566,453,upstairs
-169.63,66.38,43.76,-89.57,76.41,-21.88,2.571,517,upstairs
-168.53,66.48,44.26,-89.09,76.07,-21.58,2.576,566,upstairs
-167.7,66.57,44.67,-88.65,75.71,-21.29,2.581,515,upstairs
-167.01,66.56,45.09,-88.35,75.28,-21.11,2.586,539,upstairs
-166.24,66.57,45.61,-87.91,74.82,-20.78,2.59,562,upstairs
-166.24,66.57,45.61,-87.91,74.82,-20.78,2.595,480,upstairs
-165.49,66.55,46.17,-87.29,74.37,-20.15,2.6,394,upstairs
-164.84,66.69,46.76,-86.82,73.95,-19.73,2.61,297,upstairs
-164.24,66.76,47.25,-86.33,73.49,-19.37,2.61,223,upstairs
-163.66,66.87,47.61,-85.8,72.92,-19.15,2.61,170,upstairs
-163.66,66.87,47.61,-85.73,72.17,-19.45,2.605,134,upstairs
-163.31,67.01,47.95,-85.73,72.17,-19.45,2.571,107,upstairs
-163.2,67.08,48.09,-85.74,71.34,-19.89,2.546,86,upstairs
-163.45,67.25,47.78,-85.55,70.38,-20.19,2.532,72,upstairs
-164.27,67.7,46.79,-85.17,69.35,-20.22,2.517,61,upstairs
-165.91,68.18,44.79,-85.44,68.12,-20.46,2.507,54,upstairs
-165.91,68.18,44.79,-85.44,68.12,-20.46,2.498,51,upstairs
-168.01,68.58,41.94,-86.39,66.64,-21.33,2.493,47,upstairs
-170.24,69.28,38.8,-89.02,64.87,-23.6,2.502,43,upstairs
-172.87,70.25,35.27,-92.81,62.61,-27.48,2.351,41,upstairs
-175.57,71.48,32.32,-96.19,60.02,-31.57,2.243,39,upstairs
-175.57,71.48,32.32,-96.19,60.02,-31.57,2.165,38,upstairs
-178.66,73.04,29.6,-98.98,57.35,-34.99,2.092,37,upstairs
176.59,74.49,25.41,-101.66,54.84,-38.08,1.975,37,upstairs
168.94,75.65,18.87,-103.54,52.98,-40.03,1.931,36,upstairs
160.48,76.32,11.87,-105.25,51.56,-41.33,1.848,38,upstairs
160.48,76.32,11.87,-105.25,51.56,-41.33,1.804,42,upstairs
152.2,76.18,5.31,-107.01,50.31,-42.23,1.764,43,upstairs
144.19,75.61,-0.72,-108.8,49.28,-42.8,1.73,48,upstairs
136.47,74.95,-6.56,-110.67,48.44,-43.41,1.701,49,upstairs
129.1,74.19,-12.41,-112.42,47.94,-44.06,1.681,49,upstairs
129.1,74.19,-12.41,-112.42,47.94,-44.06,1.657,52,upstairs
122.59,73.17,-17.53,-113.84,47.91,-44.57,1.637,52,upstairs
116.42,71.82,-22.42,-114.98,48.31,-44.91,1.608,59,upstairs
110.88,70.29,-26.75,-116.2,49.05,-45.26,1.584,62,upstairs
106.3,68.78,-30.27,-117.27,50.08,-45.65,1.569,62,upstairs
106.3,68.78,-30.27,-117.27,50.08,-45.65,1.564,61,upstairs
102.72,67.35,-33.14,-118.03,51.33,-46.18,1.569,54,upstairs
100.24,65.92,-35.24,-118.31,52.82,-46.58,1.579,51,upstairs
98.61,64.51,-36.82,-118.04,54.42,-46.98,1.598,48,upstairs
97.67,63.15,-38,-117.44,56.29,-47.38,1.613,46,upstairs
97.41,61.77,-38.71,-117.44,56.29,-47.38,1.632,44,upstairs
97.41,61.77,-38.71,-116.98,58.34,-47.83,1.657,44,upstairs
97.64,60.43,-38.93,-116.57,60.45,-48.16,1.672,41,upstairs
98.34,59.21,-38.71,-116.21,62.62,-48.22,1.686,40,upstairs
99.45,58.1,-38.16,-115.95,64.64,-47.95,1.706,40,upstairs
100.66,57.28,-37.31,-116.02,66.29,-47.74,1.725,39,upstairs
100.66,57.28,-37.31,-116.02,66.29,-47.74,1.745,43,upstairs
102.07,56.82,-36.12,-116.1,67.61,-47.38,1.764,51,upstairs
103.49,56.71,-34.8,-116.19,68.54,-46.94,1.789,74,upstairs
104.95,56.82,-33.34,-116.49,69.01,-46.71,1.808,85,upstairs
106.17,57.12,-31.9,-115.08,68.39,-44.59,1.828,85,upstairs
106.17,57.12,-31.9,-115.08,68.39,-44.59,1.857,74,upstairs
110.06,58.29,-28.87,-115.63,66.78,-44.63,1.891,126,upstairs
112.35,58.99,-26.07,-114.12,67.43,-42.04,1.931,112,upstairs
114.61,59.46,-23,-115.06,68.25,-41.07,1.97,119,upstairs
117.04,60.11,-20.26,-114.2,68.08,-40.11,1.994,110,upstairs
117.04,60.11,-20.26,-114.2,68.08,-40.11,2.019,111,upstairs
119.13,60.51,-17.86,-113.77,68.37,-39.63,2.038,93,upstairs
121.34,60.98,-15.8,-112.98,68.64,-38.65,2.053,77,upstairs
123.99,61.49,-13.59,-112.56,69.03,-37.94,2.072,66,upstairs
127.07,62.22,-11.2,-111.55,69.5,-37.12,2.102,59,upstairs
127.07,62.22,-11.2,-111.55,69.5,-37.12,2.136,53,upstairs
129.99,62.99,-8.75,-110.43,69.81,-36.56,2.16,48,upstairs
132.65,63.6,-6.57,-109.41,70.2,-36.12,2.19,55,upstairs
135.4,64.08,-4.61,-108.46,70.72,-35.7,2.219,63,upstairs
138.29,64.5,-2.64,-107.37,71.25,-35.13,2.243,57,upstairs
141.42,64.89,-0.35,-107.37,71.25,-35.13,2.253,54,upstairs
141.42,64.89,-0.35,-106.3,71.79,-34.56,2.268,52,upstairs
144.66,65.16,2.15,-105.11,72.36,-33.84,2.283,80,upstairs
147.82,65.39,4.65,-103.81,72.87,-33.02,2.283,69,upstairs
150.79,65.56,7.03,-102.54,73.35,-32.1,2.199,94,upstairs
153.71,65.72,9.4,-102.54,73.35,-32.1,2.307,117,upstairs
153.71,65.72,9.4,-101.18,73.76,-31.02,2.287,149,upstairs
156.58,65.84,11.81,-99.59,74.12,-29.67,2.341,160,upstairs
159.41,65.95,14.3,-97.99,74.47,-28.31,2.341,247,upstairs
162.19,66.04,16.79,-96.04,74.8,-26.62,2.361,322,upstairs
164.78,66.21,19.06,-96.04,74.8,-26.62,2.385,340,upstairs
164.78,66.21,19.06,-94.26,75.11,-25.21,2.4,415,upstairs
167.1,66.41,21.05,-93.06,75.36,-24.36,2.414,397,upstairs
169.09,66.63,22.69,-92.24,75.6,-23.79,2.424,374,upstairs
170.62,66.81,23.81,-91.53,75.8,-23.36,2.434,471,upstairs
172.12,66.97,24.81,-91.53,75.8,-23.36,2.449,526,upstairs
172.12,66.97,24.81,-90.6,75.87,-22.76,2.454,479,upstairs
173.41,67.17,25.56,-89.56,75.82,-22.09,2.444,488,upstairs
174.65,67.5,26.48,-88.89,75.79,-21.6,2.458,479,upstairs
175.56,67.69,27.32,-88.65,75.63,-21.53,2.478,437,upstairs
176.64,67.82,28.23,-88.65,75.63,-21.53,2.488,461,upstairs
176.64,67.82,28.23,-87.97,75.42,-21.15,2.493,567,upstairs
177.95,67.92,29.3,-86.96,75.22,-20.44,2.507,521,upstairs
179.24,68.09,30.22,-86.19,75.02,-19.89,2.512,468,upstairs
-179.62,68.23,31.15,-85.62,74.78,-19.49,2.527,416,upstairs
-178.6,68.41,32.1,-85.14,74.5,-19.16,2.532,516,upstairs
-177.55,68.56,33.01,-84.65,74.19,-18.84,2.537,637,upstairs
-176.31,68.76,34,-84.27,73.84,-18.75,2.542,652,upstairs
-174.95,68.94,35.05,-83.75,73.46,-18.55,2.546,622,upstairs
-173.51,69.07,36.12,-83.11,73.12,-18.26,2.546,562,upstairs
-171.81,69.13,37.45,-82.23,72.77,-17.65,2.546,503,upstairs
-169.9,69.18,38.98,-81.24,72.45,-16.82,2.546,399,upstairs
-168.18,69.25,40.47,-80.58,72.13,-16.31,2.542,300,upstairs
-166.71,69.28,41.8,-80.07,71.72,-15.94,2.527,225,upstairs
-165.59,69.37,42.96,-79.84,71.21,-15.84,2.512,173,upstairs
-165.07,69.49,43.86,-79.84,71.21,-15.84,2.498,135,upstairs
-165.07,69.49,43.86,-80.08,70.55,-16.14,2.473,108,upstairs
-165.18,69.59,44.4,-80.68,69.72,-16.74,2.458,90,upstairs
-165.88,69.79,44.36,-81.46,68.73,-17.53,2.454,74,upstairs
-167.2,69.88,43.58,-82.45,67.41,-18.48,2.444,63,upstairs
-168.85,69.98,41.86,-82.45,67.41,-18.48,2.439,56,upstairs
-168.85,69.98,41.86,-83.79,65.82,-19.77,2.439,50,upstairs
-170.53,70.34,39.4,-86.23,64.23,-22.24,2.454,45,upstairs
-172.57,71.14,36.61,-89.37,62.4,-25.72,2.361,42,upstairs
-175.05,72.19,33.55,-92.3,60.29,-29.5,2.444,40,upstairs
-178.2,73.46,30.54,-92.3,60.29,-29.5,2.224,39,upstairs
-178.2,73.46,30.54,-95.09,58.13,-33.01,2.155,37,upstairs
176.96,74.79,26.19,-98.16,55.96,-36.34,1.984,37,upstairs
169.38,76.04,19.41,-100.82,54.2,-38.94,1.96,37,upstairs
159.39,76.77,10.71,-103.19,53.01,-40.77,1.882,38,upstairs
150.24,76.74,2.92,-103.19,53.01,-40.77,1.828,38,upstairs
150.24,76.74,2.92,-105.53,51.86,-42,1.789,40,upstairs
141.77,76,-3.9,-107.76,50.77,-42.74,1.75,45,upstairs
133.17,74.9,-10.37,-110.19,49.97,-43.47,1.716,50,upstairs
124.63,73.71,-16.74,-112.42,49.48,-44.13,1.686,50,upstairs
117.46,72.38,-21.91,-112.42,49.48,-44.13,1.652,52,upstairs
117.46,72.38,-21.91,-113.96,49.44,-44.72,1.628,53,upstairs
111.65,70.88,-26.39,-115.04,49.91,-45.21,1.608,54,upstairs
106.85,69.15,-30.32,-115.77,50.84,-45.57,1.598,52,upstairs
103.04,67.44,-33.41,-116.09,52.12,-45.99,1.588,52,upstairs
100.2,65.79,-35.74,-116.09,52.12,-45.99,1.593,52,upstairs
100.2,65.79,-35.74,-116.02,53.67,-46.48,1.598,49,upstairs
98.16,64.15,-37.49,-115.96,55.49,-47.09,1.608,48,upstairs
96.81,62.54,-38.79,-115.85,57.57,-47.55,1.623,45,upstairs
96.16,61.04,-39.61,-115.63,59.74,-48,1.642,45,upstairs
96.03,59.69,-40.05,-115.63,59.74,-48,1.657,43,upstairs
96.03,59.69,-40.05,-115.92,61.96,-48.57,1.672,41,upstairs
96.21,58.52,-40.13,-116,64.1,-48.89,1.691,40,upstairs
96.75,57.49,-39.81,-115.8,66.05,-49.06,1.711,39,upstairs
97.53,56.66,-39.3,-115.56,67.79,-49.21,1.725,40,upstairs
98.35,56.08,-38.69,-115.56,67.79,-49.21,1.745,39,upstairs
98.35,56.08,-38.69,-115,69.34,-49.05,1.764,37,upstairs
99.31,55.78,-37.9,-114.19,70.6,-48.61,1.784,37,upstairs
100.43,55.71,-36.95,-113.68,71.48,-47.98,1.804,36,upstairs
101.77,55.86,-35.8,-113.31,72.06,-46.96,1.818,36,upstairs
101.78,56.19,-35.42,-113.31,72.06,-46.96,1.838,37,upstairs
101.78,56.19,-35.42,-113.58,70.89,-46.67,1.848,48,upstairs
103.87,56.43,-33.47,-115.03,69.29,-47.74,1.862,99,upstairs
105.14,56.77,-32.48,-112.76,69.77,-45.25,1.877,84,upstairs
106.55,56.91,-31.59,-112.76,69.77,-45.25,1.896,75,upstairs
107.58,57.55,-30.73,-113.95,69.73,-45.7,1.911,67,upstairs
107.58,57.55,-30.73,-114.38,69.7,-45.41,1.926,60,upstairs
110.13,58.14,-28.51,-113.97,69.81,-45.02,1.95,54,upstairs
113.53,58.59,-26.21,-113.34,70.03,-44.24,1.979,50,upstairs
116.68,59.32,-23.86,-113.34,70.03,-44.24,2.014,59,upstairs
